prod_link,title,description,initialprice,offerprice,rating,reviews,image1,image1,image2,image3,image4
"https://www.flipkart.com/biotrex-nutraceuticals-licorice-450mg/p/itmeskuns26uc8hf?pid=VSLESKUNZW7FR9MT&lid=LSTVSLESKUNZW7FR9MTBFZDCD&marketplace=FLIPKART&srno=s_1_4&otracker=search&fm=organic&iid=2db0c5e2-24dd-4f60-890d-24ae74bd3f5c.VSLESKUNZW7FR9MT.SEARCH&ssid=v4xzcusetc0000001591353708013&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Licorice 450mg', '\xa0\xa0(60 No)']","['Special Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/9/m/t/60-btnb0039-biotrex-nutraceuticals-original-imaesgkuymktfzxv.jpeg,https://rukminim1.flixcart.com/image/j9u8lu80/vitamin-supplement/p/b/a/450-2btnb0039-biotrex-nutraceuticals-original-imaesgkvhqsk8gat.jpeg,https://rukminim1.flixcart.com/image/jsyyufk0/vitamin-supplement/a/n/y/60-guggul-250mg-60-capsules-biotrex-nutraceuticals-original-imaesggu8hpjryhx.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-l-tryptophan-500mg/p/itmeskunfrzd2sxz?pid=VSLESKUNJZZJ3M3C&lid=LSTVSLESKUNJZZJ3M3CQ1DUOU&marketplace=FLIPKART&srno=s_3_90&otracker=search&fm=organic&iid=0a09b49a-62fb-4455-895a-a19d62559d23.VSLESKUNJZZJ3M3C.SEARCH&ssid=191ntutas00000001591353818681&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals L-Tryptophan 500mg', '\xa0\xa0(60 No)']","['Special Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/m/3/c/60-btnb0015-biotrex-nutraceuticals-original-imaesgg7zvm4ymzq.jpeg,https://rukminim1.flixcart.com/image/jsw3yq80/vitamin-supplement/x/r/g/60-l-tryptophan-500mg-60-capsules-biotrex-nutraceuticals-original-imaesgg7fwazghuu.jpeg,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/m/3/c/60-btnb0015-biotrex-nutraceuticals-original-imaesgg7kbzqbzwg.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-pine-bark-100mg/p/itmeskundypczx2n?pid=VSLESKUD7CZ2H8DZ&lid=LSTVSLESKUD7CZ2H8DZYUHEXX&marketplace=FLIPKART&srno=s_3_107&otracker=search&fm=organic&iid=0a09b49a-62fb-4455-895a-a19d62559d23.VSLESKUD7CZ2H8DZ.SEARCH&ssid=191ntutas00000001591353818681&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Pine Bark 100mg', '\xa0\xa0(60 No)']","['Anti-Oxidants Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/8/d/z/60-btnb0040-biotrex-nutraceuticals-original-imaesgkwkejhruqe.jpeg,https://rukminim1.flixcart.com/image/j9u8lu80/vitamin-supplement/g/z/h/100-2btnb0040-biotrex-nutraceuticals-original-imaesgkxayrqdggh.jpeg,https://rukminim1.flixcart.com/image/jsyyufk0/vitamin-supplement/a/n/y/60-guggul-250mg-60-capsules-biotrex-nutraceuticals-original-imaesggu8hpjryhx.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-revival-f-women/p/itmeskun2zy8gpuf?pid=VSLESKUDMBKUGV94&lid=LSTVSLESKUDMBKUGV945XXTTA&marketplace=FLIPKART&srno=s_3_92&otracker=search&fm=organic&iid=0a09b49a-62fb-4455-895a-a19d62559d23.VSLESKUDMBKUGV94.SEARCH&ssid=191ntutas00000001591353818681&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Revival-F Women', '\xa0\xa0(60 No)']","['Multi Vitamin Supplements', 'Tablet Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/v/9/4/60-btnb0022-biotrex-nutraceuticals-original-imaesggzzdz9p7gk.jpeg,https://rukminim1.flixcart.com/image/jt8yxe80/vitamin-supplement/f/b/z/60-revival-f-women-multivitamin-minerals-60-tablets-biotrex-original-imaesggpgk9zruyy.jpeg,https://rukminim1.flixcart.com/image/jt8yxe80/vitamin-supplement/f/b/z/60-revival-f-women-multivitamin-minerals-60-tablets-biotrex-original-imaesggpzhyqnaqt.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-shatavari-250mg/p/itmeskungdfbxegs?pid=VSLESKUNK7FTCFCY&lid=LSTVSLESKUNK7FTCFCYPQYQBN&marketplace=FLIPKART&srno=s_4_138&otracker=search&fm=organic&iid=7b491d56-c5ea-427f-81dc-049cfa775401.VSLESKUNK7FTCFCY.SEARCH&ssid=hz0fiynoww0000001591353818554&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Shatavari 250mg,', '\xa0\xa0(60 No)']","['Special Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/f/c/y/60-btnb0042-biotrex-nutraceuticals-original-imaesgkzeqv6fqah.jpeg,https://rukminim1.flixcart.com/image/j9u8lu80/vitamin-supplement/p/9/a/250-2btnb0042-biotrex-nutraceuticals-original-imaesghyvg3kzzza.jpeg,https://rukminim1.flixcart.com/image/jsyyufk0/vitamin-supplement/a/n/y/60-guggul-250mg-60-capsules-biotrex-nutraceuticals-original-imaesggu8hpjryhx.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-shilajit-herbal-powder/p/itmetfucdq2fvwda?pid=VSLETFUCBC5PPZNU&lid=LSTVSLETFUCBC5PPZNULGZKHC&marketplace=FLIPKART&srno=s_18_684&otracker=search&fm=organic&iid=en_qBPlk1LOyC5aFZDyVZxhwySUykHDFMCxOguoY70Fj96D9zlNKwWrblXc2XcAmIo155RFGBlkbIYYV7bRjAoFGQ%3D%3D&ssid=q2480cfnm80000001591352459484&qH=92241909a36d3a50
","['Biotrex Nutraceuticals Shilajit Herbal Powder', '\xa0\xa0(200 g)']","['Special Supplements', 'Powder Form', 'Suitable For: Vegetarian', 'Pack of 1']",,?300,3.8,641 Ratings ,,,,,
"https://www.flipkart.com/biotrex-nutraceuticals-slimtrex/p/itmeskumfhgzmmwy?pid=VSLESKUMQATZGDK3&lid=LSTVSLESKUMQATZGDK3MMGKRI&marketplace=FLIPKART&srno=s_8_289&otracker=search&fm=organic&iid=25395983-9967-4544-8c7c-84c53165a682.VSLESKUMQATZGDK3.SEARCH&ssid=g11wldoods0000001591353818285&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Slimtrex', '\xa0\xa0(60 No)']","['Fat Loss Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/d/k/3/60-btnb0023-biotrex-nutraceuticals-original-imaesggqtcuwnyus.jpeg,https://rukminim1.flixcart.com/image/jsxjekw0/vitamin-supplement/7/g/z/60-slimtrex-fat-reduction-for-weight-management-60-capsules-original-imaesggrnk2hhu6s.jpeg,https://rukminim1.flixcart.com/image/jsxjekw0/vitamin-supplement/7/g/z/60-slimtrex-fat-reduction-for-weight-management-60-capsules-original-imaesggrry29ngks.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-spirulina-500mg/p/itmeskumefu3tagz?pid=VSLESKUMJWAQWBYD&lid=LSTVSLESKUMJWAQWBYDKZ3QT8&marketplace=FLIPKART&srno=s_25_977&otracker=search&fm=organic&iid=c08aed45-f602-4a6d-b7ad-d48bbdc2c0df.VSLESKUMJWAQWBYD.SEARCH&ssid=3ltt3n3fvk0000001591352457628&qH=92241909a36d3a50
","['Biotrex Nutraceuticals Spirulina 500mg', '\xa0\xa0(60 No)']","['Special Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/b/y/d/60-btnb0045-biotrex-nutraceuticals-original-imaesgh6mxa2ugyq.jpeg,https://rukminim1.flixcart.com/image/j9zyd8w0/vitamin-supplement/y/j/m/500-2btnb0045-biotrex-nutraceuticals-original-imaesgh63bzqzkpg.jpeg,https://rukminim1.flixcart.com/image/jsyyufk0/vitamin-supplement/a/n/y/60-guggul-250mg-60-capsules-biotrex-nutraceuticals-original-imaesggu8hpjryhx.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-spirulina-herbal-powder/p/itmetfuccsyd3hzc?pid=VSLETFUCYCJ3YCTH&lid=LSTVSLETFUCYCJ3YCTH70B8PJ&marketplace=FLIPKART&srno=s_4_139&otracker=search&fm=organic&iid=7b491d56-c5ea-427f-81dc-049cfa775401.VSLETFUCYCJ3YCTH.SEARCH&ssid=hz0fiynoww0000001591353818554&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Spirulina Herbal Powder', '\xa0\xa0(200 g)']","['Special Supplements', 'Powder Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,,,,,
"https://www.flipkart.com/biotrex-nutraceuticals-tulsi-250mg/p/itmeskumsa38bfyy?pid=VSLESKUMTZUA94BH&lid=LSTVSLESKUMTZUA94BH8B0T3U&marketplace=FLIPKART&srno=s_3_118&otracker=search&fm=organic&iid=0a09b49a-62fb-4455-895a-a19d62559d23.VSLESKUMTZUA94BH.SEARCH&ssid=191ntutas00000001591353818681&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Tulsi 250mg,', '\xa0\xa0(60 No)']","['Special Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/4/b/h/60-btnb0048-biotrex-nutraceuticals-original-imaesghcragqtemb.jpeg,https://rukminim1.flixcart.com/image/j9zyd8w0/vitamin-supplement/c/4/c/250-2btnb0048-biotrex-nutraceuticals-original-imaesghc3fmmqpu3.jpeg,https://rukminim1.flixcart.com/image/jsyyufk0/vitamin-supplement/a/n/y/60-guggul-250mg-60-capsules-biotrex-nutraceuticals-original-imaesggu8hpjryhx.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/biotrex-nutraceuticals-vitamin-b12-2500mcg/p/itmeskum8g4gzz9e?pid=VSLESKUM82YTWVCY&lid=LSTVSLESKUM82YTWVCYY5UB1B&marketplace=FLIPKART&srno=s_2_80&otracker=search&fm=organic&iid=7fdbdbd0-3728-4e6b-a0d6-baf0e5468af1.VSLESKUM82YTWVCY.SEARCH&ssid=f37n8t5nlc0000001591353818030&qH=d9d7867deeb4e5b1
","['Biotrex Nutraceuticals Vitamin B12 - 2500mcg', '\xa0\xa0(60 No)']","['Vitamin B12 Supplements', 'Tablet Form', 'Suitable For: Vegetarian', 'Pack of 1']",,,,,background-image:url,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/v/c/y/60-btnb0050-biotrex-nutraceuticals-original-imaesghgyp3rnrdx.jpeg,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/v/c/y/60-btnb0050-biotrex-nutraceuticals-original-imaesghgk9gbkrzh.jpeg,https://rukminim1.flixcart.com/image/j0vb3bk0/vitamin-supplement/e/g/q/60-btnb0051-biotrex-nutraceuticals-original-imaesghh6byzhghw.jpeg,https://rukminim1.flixcart.com/image/jx3kn0w0/soap/v/b/z/3-225-antibacterial-soap-pack-of-3-dermal-original-imaf9253tzagtg9q.jpeg
"https://www.flipkart.com/cadbury-bournvita-5-star-magic-health-nutrition-drink/p/itmfd4gzcjqck23x?pid=ESRFD4GZZVZFXXFZ&lid=LSTESRFD4GZZVZFXXFZHUK9SC&marketplace=FLIPKART&srno=s_5_171&otracker=search&fm=organic&iid=8b2bacf0-e2de-46b3-81f5-84693a591127.ESRFD4GZZVZFXXFZ.SEARCH&ssid=3ozcavopsg0000001591351888040&qH=0595a7566805535e
","['Cadbury Bournvita 5 Star Magic Health Nutrition Drink', '\xa0\xa0(500 g, Chocolate Flavored)']","['Quantity: 500 g', 'Type: Nutrition Drink', 'Flavor: Chocolate', 'Form Factor: Powder', 'Food Preference: Vegetarian']","?,231",?224,4.4,"6,249 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/x/f/z/500-5-star-magic-health-cadbury-bournvita-original-imafsj3dqjkxgyy8.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/x/f/z/500-5-star-magic-health-cadbury-bournvita-original-imafsj3dnyqdcgxk.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/x/f/z/500-5-star-magic-health-cadbury-bournvita-original-imafsj3d3ckgynk6.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/x/f/z/500-5-star-magic-health-cadbury-bournvita-original-imafsj3dzrxfnyar.jpeg
"https://www.flipkart.com/cadbury-bournvita-health-drink-nutrition/p/itmfhf8pfdw8gxb5?pid=ESRFCTFK9ZBX9JE5&lid=LSTESRFCTFK9ZBX9JE5AAVLCL&marketplace=FLIPKART&srno=s_3_109&otracker=search&fm=organic&iid=99b7cc3c-16ee-41e2-88f4-8cbcde47182a.ESRFCTFK9ZBX9JE5.SEARCH&ssid=19sm0b7r400000001591351887987&qH=0595a7566805535e
",[],[],,,,,,,,,
"https://www.flipkart.com/cadbury-bournvita-health-drink-nutrition/p/itmfhf8pfdw8gxb5?pid=ESRFCZVQZRUREGEX&lid=LSTESRFCZVQZRUREGEXSBX0LQ&marketplace=FLIPKART&srno=s_14_530&otracker=search&fm=organic&iid=en_lyPgB%2Fad5o687pR8IQQfYR6ju2qciGUy%2B0%2FqPVxMTEQXZzKN%2BvoOXyS2fI8WNKrK8TCj29BtLUyQ%2BVBw19HcDw%3D%3D&ssid=57xaus7ao00000001591351892067&qH=0595a7566805535e
","['Cadbury Bournvita Health Drink Nutrition Drink', '\xa0\xa0(750 g, Chocolate Flavored)']","['Quantity: 750 g', 'Type: Nutrition Drink', 'Flavor: Chocolate', 'Form Factor: Powder', 'Food Preference: Vegetarian']","?,302",?265,4.5,"12,975 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k6s82vk0/energy-sport-drink-mix/g/e/x/750-health-drink-cadbury-bournvita-original-imafp669zzf9drjf.jpeg,https://rukminim1.flixcart.com/image/k6s82vk0/energy-sport-drink-mix/g/e/x/750-health-drink-cadbury-bournvita-original-imafp66auqybf6zv.jpeg,https://rukminim1.flixcart.com/image/k9stjm80/milk-drink-mix/n/f/h/750-pro-health-vitamins-pouch-cadbury-bournvita-original-imafrgdc3vjgpjf4.jpeg,https://rukminim1.flixcart.com/image/k6s82vk0/energy-sport-drink-mix/g/e/x/750-health-drink-cadbury-bournvita-original-imafp66aktcvqqkt.jpeg
"https://www.flipkart.com/cadbury-bournvita-health-nutrition-drink/p/itmfgx4gczhbpyp7?pid=ESRFCZVQZPGR6MRW&lid=LSTESRFCZVQZPGR6MRWLCGN9O&marketplace=FLIPKART&srno=s_2_71&otracker=search&fm=organic&iid=6c67e164-ded6-4c02-9cfe-e13cdad038e0.ESRFCZVQZPGR6MRW.SEARCH&ssid=3o22p49zk00000001591351888144&qH=0595a7566805535e
","['Cadbury Bournvita Health Nutrition Drink', '\xa0\xa0(500 g, Chocolate Flavored)']","['Quantity: 500 g', 'Type: Nutrition Drink', 'Flavor: Chocolate', 'Form Factor: Powder', 'Food Preference: Vegetarian']","?,217",?199,4.5,"13,018 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/m/r/w/500-health-cadbury-bournvita-original-imafsj3dyapzmxpf.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/m/r/w/500-health-cadbury-bournvita-original-imafsj3dnqa8jeea.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/m/r/w/500-health-cadbury-bournvita-original-imafsj3d7nhjyj9v.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/m/r/w/500-health-cadbury-bournvita-original-imafsj3dzy95zthq.jpeg
"https://www.flipkart.com/cadbury-bournvita-little-champs-health-nutrition-drink/p/itmfczvqjdmahbmx?pid=ESRFCZVQXVFPPPY8&lid=LSTESRFCZVQXVFPPPY8IKVOCZ&marketplace=FLIPKART&srno=s_4_148&otracker=search&fm=organic&iid=257ba662-8dd8-4d31-9576-e30a278b96f1.ESRFCZVQXVFPPPY8.SEARCH&ssid=52f4jzr4280000001591351888104&qH=0595a7566805535e
","['Cadbury Bournvita Little Champs Health Nutrition Drink', '\xa0\xa0(500 g, Chocolate Flavored)']","['Quantity: 500 g', 'Type: Nutrition Drink', 'Flavor: Chocolate', 'Form Factor: Powder', 'Food Preference: Vegetarian']","?,283",?269,4.5,"3,700 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/p/y/8/500-little-champs-health-cadbury-bournvita-original-imafsj3drgzexpzt.jpeg,https://rukminim1.flixcart.com/image/kbs9k7k0/energy-sport-drink-mix/p/y/8/500-little-champs-health-cadbury-bournvita-original-imaftfvzb5ujbrrh.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/p/y/8/500-little-champs-health-cadbury-bournvita-original-imafsj3dauaj5zcq.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/energy-sport-drink-mix/p/y/8/500-little-champs-health-cadbury-bournvita-original-imafsj3dggczsans.jpeg
"https://www.flipkart.com/carbamide-forte-biotin-10000mcg-keratin-bamboo-extract-piperine-fast-hair-growth/p/itmfgqyqxfhewdz4?pid=VSLFGNFP8ZHUMNEZ&lid=LSTVSLFGNFP8ZHUMNEZJHFYEN&marketplace=FLIPKART&srno=s_24_952&otracker=search&fm=organic&iid=6ef0b2b1-d137-4e1e-9af8-e13d120b13b5.VSLFGNFP8ZHUMNEZ.SEARCH&ssid=9oz5jxpyfk0000001591352457788&qH=92241909a36d3a50
","['Carbamide Forte Biotin 10000mcg with Keratin, Bamboo Extract & Piperine for Fast Hair Growth', '\xa0\xa0(90 Tablets)']","['Special Supplements', 'Tablet Form', 'Suitable For: Vegetarian', 'Pack of 1']","?,695",?449,3.8,471 Ratings ,background-image:url,https://rukminim1.flixcart.com/image/jyhl1u80/vitamin-supplement/n/e/z/90-biotin-keratin-bamboo-extract-piperine-for-fast-hair-growth-original-imafgnfqdjhkganj.jpeg,https://rukminim1.flixcart.com/image/jyhl1u80/vitamin-supplement/n/e/z/90-biotin-keratin-bamboo-extract-piperine-for-fast-hair-growth-original-imafgqfwy2hdfqda.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/n/e/z/90-biotin-10000mcg-with-keratin-bamboo-extract-piperine-for-fast-original-imafnvjszngshj3h.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/n/e/z/90-biotin-10000mcg-with-keratin-bamboo-extract-piperine-for-fast-original-imafnvjs5cwhw3hd.jpeg
"https://www.flipkart.com/carbamide-forte-fish-oil-1000-mg-capsules-omega-3-fatty-acid-double-strength-epa-330mg-dha-220mg/p/itmfgvhfk8ggpzxh?pid=VSLF2WSGEE8RVWYC&lid=LSTVSLF2WSGEE8RVWYCYOQ29H&marketplace=FLIPKART&srno=s_11_416&otracker=search&fm=organic&iid=36417f47-1806-47e4-b2c0-b131eff49172.VSLF2WSGEE8RVWYC.SEARCH&ssid=1p2yex9x0w0000001591352456685&qH=92241909a36d3a50
","['Carbamide Forte Fish Oil 1000 mg Capsules Omega 3 Fatty Acid Double Strength EPA 330mg & DHA 220mg', '\xa0\xa0(60 No)']","['Omega Fatty Acids/Fish Oil Supplements', 'Softgel Form', 'Suitable For: Non-vegetarian', 'Pack of 1']","?,1,100",?404,4.2,"1,952 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jwcf9u80/vitamin-supplement/w/y/c/60-omega-3-fish-oil-1000-mg-double-strength-epa-330mg-dha-220mg-original-imafgxhd7z9bsest.jpeg,https://rukminim1.flixcart.com/image/jwcf9u80/vitamin-supplement/w/y/c/60-omega-3-fish-oil-1000-mg-double-strength-epa-330mg-dha-220mg-original-imafgxhd7z9bsest.jpeg,https://rukminim1.flixcart.com/image/jxdkpzk0/vitamin-supplement/c/7/h/120-omega-3-fish-oil-1000-mg-double-strength-epa-330mg-dha-220mg-original-imaffyz2kwfy3yda.jpeg,https://rukminim1.flixcart.com/image/k6wiefk0/vitamin-supplement/w/y/c/60-fish-oil-1000-mg-capsules-omega-3-fatty-acid-double-strength-original-imafp8uv7ry4ypzs.jpeg
"https://www.flipkart.com/carbamide-forte-flaxseed-oil-capsules-1000mg-cold-pressed-omega-3-6-9/p/itmfdzj9nhdphh4y?pid=VSLFDHEMV726MYJJ&lid=LSTVSLFDHEMV726MYJJKBCYQ8&marketplace=FLIPKART&srno=s_7_251&otracker=search&fm=organic&iid=9c943179-5717-4256-8009-f05f998af164.VSLFDHEMV726MYJJ.SEARCH&ssid=1tr78o4o5c0000001591352456138&qH=92241909a36d3a50
","['Carbamide Forte Flaxseed Oil Capsules 1000mg Cold Pressed with Omega 3 6 9', '\xa0\xa0(120 No)']","['Omega Fatty Acids/Seed Extract Supplements', 'Softgel Form', 'Suitable For: Non-vegetarian', 'Pack of 1']","?,899",?426,4.4,326 Ratings ,background-image:url,https://rukminim1.flixcart.com/image/jvy4vbk0/vitamin-supplement/y/j/j/120-cold-pressed-flaxseed-oil-1000mg-with-omega-3-6-9-for-heart-original-imafgqu48gtvhwyu.jpeg,https://rukminim1.flixcart.com/image/jvy4vbk0/vitamin-supplement/y/j/j/120-cold-pressed-flaxseed-oil-1000mg-with-omega-3-6-9-for-heart-original-imafeze5hbk3qsye.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/y/j/j/120-flaxseed-oil-capsules-1000mg-cold-pressed-with-omega-3-6-9-original-imafnvzqyhngvqxj.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/y/j/j/120-flaxseed-oil-capsules-1000mg-cold-pressed-with-omega-3-6-9-original-imafnvzqcqfqjkzb.jpeg
"https://www.flipkart.com/carbamide-forte-magnesium-glycinate-citrate-oxide-muscles-bones-nerves/p/itmfdh63hzfrhaz7?pid=VSLFDJ6UUCTNND22&lid=LSTVSLFDJ6UUCTNND227AYPTQ&marketplace=FLIPKART&srno=s_5_183&otracker=search&fm=organic&iid=17206454-cda1-4566-8913-cd23327aba2a.VSLFDJ6UUCTNND22.SEARCH&ssid=qwe45dg0q80000001591352455925&qH=92241909a36d3a50
","['Carbamide Forte Magnesium Glycinate Magnesium Citrate Magnesium Oxide for Muscles Bones & Nerves', '\xa0\xa0(120 No)']","['Special Supplements', 'Tablet Form', 'Suitable For: Vegan', 'Pack of 1']","?,1,350",?549,4.2,236 Ratings ,background-image:url,https://rukminim1.flixcart.com/image/k070zgw0/vitamin-supplement/d/2/2/120-magnesium-glycinate-magnesium-citrate-magnesium-oxide-for-original-imafkfp3xkbrprwj.jpeg,https://rukminim1.flixcart.com/image/k070zgw0/vitamin-supplement/d/2/2/120-magnesium-glycinate-magnesium-citrate-magnesium-oxide-for-original-imafgqu4zhv728sd.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/d/2/2/120-magnesium-glycinate-magnesium-citrate-magnesium-oxide-for-original-imafnvqcya2fw78s.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/d/2/2/120-magnesium-glycinate-magnesium-citrate-magnesium-oxide-for-original-imafnvqcdgkjgrgz.jpeg
"https://www.flipkart.com/carbamide-forte-salmon-fish-oil-1000mg-150-softgels/p/itm862bec86e1813?pid=VSLFKMU8E9ZYXHAJ&lid=LSTVSLFKMU8E9ZYXHAJWT0Z3B&marketplace=FLIPKART&srno=s_11_401&otracker=search&fm=organic&iid=36417f47-1806-47e4-b2c0-b131eff49172.VSLFKMU8E9ZYXHAJ.SEARCH&ssid=1p2yex9x0w0000001591352456685&qH=92241909a36d3a50
","['CARBAMIDE FORTE Salmon Fish Oil 1000mg- 150 Softgels', '\xa0\xa0(150 No)']","['Omega Fatty Acids/Fish Oil Supplements', 'Softgel Form', 'Suitable For: Non-vegetarian', 'Pack of 1']","?,990",?660,4.3,382 Ratings ,background-image:url,https://rukminim1.flixcart.com/image/k16qzrk0/vitamin-supplement/h/a/j/150-salmon-fish-oil-1000mg-150-softgels-carbamide-forte-original-imafktgxkn8z6pme.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/h/a/j/150-salmon-fish-oil-1000mg-150-softgels-carbamide-forte-original-imafnvnzzhfzhznb.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/h/a/j/150-salmon-fish-oil-1000mg-150-softgels-carbamide-forte-original-imafnvnzjkyz6gbr.jpeg,https://rukminim1.flixcart.com/image/k547l3k0/vitamin-supplement/h/a/j/150-salmon-fish-oil-1000mg-150-softgels-carbamide-forte-original-imafnvnzuds23cjv.jpeg
